,image_path,target
325,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_325.tif,0
326,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_326.tif,0
327,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_327.tif,0
328,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_328.tif,0
329,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_329.tif,0
330,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_330.tif,0
331,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_331.tif,0
332,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_332.tif,0
333,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_333.tif,0
334,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_334.tif,0
335,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_335.tif,1
336,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_336.tif,1
337,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_337.tif,1
338,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_338.tif,0
339,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_339.tif,0
340,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_340.tif,0
341,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_341.tif,0
342,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_342.tif,0
343,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_343.tif,1
344,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_344.tif,0
345,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_345.tif,0
346,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_346.tif,0
347,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_347.tif,1
348,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_348.tif,0
349,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_349.tif,1
350,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_350.tif,1
351,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_351.tif,1
352,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_352.tif,0
353,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_353.tif,0
354,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_354.tif,0
355,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_355.tif,1
356,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_356.tif,0
357,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_357.tif,0
358,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_358.tif,0
359,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_359.tif,0
360,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_360.tif,0
361,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_361.tif,0
362,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_362.tif,0
363,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_363.tif,1
364,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_364.tif,0
365,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_365.tif,1
366,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_366.tif,1
367,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_367.tif,1
368,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_368.tif,0
369,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_369.tif,0
370,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_370.tif,0
371,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_371.tif,0
372,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_372.tif,0
373,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_373.tif,0
374,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_374.tif,0
375,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_375.tif,1
376,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_376.tif,0
377,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_377.tif,0
378,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_378.tif,0
379,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_379.tif,1
380,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_380.tif,0
381,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_381.tif,0
382,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_382.tif,0
383,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_383.tif,0
384,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_384.tif,0
385,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_385.tif,1
386,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_386.tif,0
387,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_387.tif,0
388,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_388.tif,1
389,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_389.tif,0
390,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_390.tif,0
391,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_391.tif,0
392,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_392.tif,0
393,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_393.tif,1
394,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_394.tif,0
395,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_395.tif,0
396,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_396.tif,0
397,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_397.tif,0
398,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_398.tif,0
399,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_399.tif,0
400,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_400.tif,0
401,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_401.tif,1
402,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_402.tif,0
403,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_403.tif,0
404,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_404.tif,0
405,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_405.tif,0
406,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_406.tif,0
407,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_407.tif,0
408,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_408.tif,0
409,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_409.tif,0
410,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_410.tif,1
411,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_411.tif,0
412,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_412.tif,0
413,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_413.tif,0
414,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_414.tif,1
415,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_415.tif,0
416,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_416.tif,1
417,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_417.tif,0
418,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_418.tif,0
419,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_419.tif,0
420,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_420.tif,0
421,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_421.tif,1
422,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_422.tif,0
423,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_423.tif,0
424,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_424.tif,1
425,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_425.tif,1
426,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_426.tif,0
427,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_427.tif,0
428,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_428.tif,0
429,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_429.tif,0
430,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_430.tif,1
431,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_431.tif,0
432,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_432.tif,0
433,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_433.tif,1
434,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_434.tif,0
435,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_435.tif,0
436,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_436.tif,0
437,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_437.tif,0
438,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_438.tif,0
439,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_439.tif,0
440,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_440.tif,1
441,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_441.tif,0
442,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_442.tif,0
443,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_443.tif,0
444,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_444.tif,0
445,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_445.tif,1
446,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_446.tif,1
447,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_447.tif,0
448,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_448.tif,0
449,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_449.tif,0
450,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_450.tif,0
451,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_451.tif,0
452,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_452.tif,1
453,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_453.tif,0
454,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_454.tif,0
455,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_455.tif,0
456,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_456.tif,0
457,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_457.tif,1
458,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_458.tif,0
459,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_459.tif,0
460,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_460.tif,0
461,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_461.tif,0
462,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_462.tif,0
463,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_463.tif,0
464,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_464.tif,0
465,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_465.tif,0
466,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_466.tif,1
467,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_467.tif,0
468,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_468.tif,0
469,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_469.tif,1
470,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_470.tif,1
471,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_471.tif,0
472,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_472.tif,1
473,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_473.tif,1
474,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_474.tif,0
475,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_475.tif,0
476,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_476.tif,1
477,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_477.tif,0
478,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_478.tif,1
479,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_479.tif,0
480,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_480.tif,1
481,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_481.tif,0
482,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_482.tif,0
483,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_483.tif,0
484,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_484.tif,0
485,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_485.tif,1
486,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_486.tif,1
487,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_487.tif,1
488,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_488.tif,1
489,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_489.tif,0
490,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_490.tif,0
491,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_491.tif,1
492,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_492.tif,0
493,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_493.tif,0
494,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_494.tif,0
495,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_495.tif,0
496,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_496.tif,0
497,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_497.tif,0
498,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_498.tif,0
499,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_499.tif,0
500,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_500.tif,0
501,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_501.tif,0
502,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_502.tif,1
503,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_503.tif,0
504,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_504.tif,1
505,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_505.tif,0
506,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_506.tif,0
507,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_507.tif,0
508,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_508.tif,0
509,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_509.tif,0
510,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_510.tif,0
511,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_511.tif,0
512,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_512.tif,0
513,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_513.tif,0
514,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_514.tif,1
515,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_515.tif,0
516,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_516.tif,0
517,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_517.tif,1
518,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_518.tif,0
519,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_519.tif,0
520,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_520.tif,0
521,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_521.tif,0
522,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_522.tif,1
523,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_523.tif,1
524,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_524.tif,0
525,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_525.tif,0
526,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_526.tif,0
527,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_527.tif,0
528,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_528.tif,1
529,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_529.tif,0
530,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_530.tif,0
531,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_531.tif,0
532,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_532.tif,1
533,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_533.tif,0
534,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_534.tif,0
535,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_535.tif,0
536,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_536.tif,0
537,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_537.tif,0
538,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_538.tif,0
539,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_539.tif,0
540,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_540.tif,0
541,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_541.tif,0
542,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_542.tif,0
543,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_543.tif,1
544,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_544.tif,1
545,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_545.tif,0
546,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_546.tif,0
547,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_547.tif,0
548,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_548.tif,0
549,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_549.tif,0
550,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_550.tif,1
551,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_551.tif,1
552,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_552.tif,1
553,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_553.tif,0
554,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_554.tif,0
555,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_555.tif,0
556,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_556.tif,0
557,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_557.tif,1
558,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_558.tif,0
559,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_559.tif,0
560,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_560.tif,0
561,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_561.tif,0
562,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_562.tif,0
563,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_563.tif,0
564,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_564.tif,0
565,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_565.tif,0
566,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_566.tif,0
567,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_567.tif,0
568,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_568.tif,1
569,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_569.tif,1
570,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_570.tif,0
571,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_571.tif,0
572,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_572.tif,0
573,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_573.tif,0
574,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_574.tif,0
575,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_575.tif,0
576,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_576.tif,0
577,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_577.tif,0
578,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_578.tif,0
579,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_579.tif,1
580,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_580.tif,0
581,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_581.tif,0
582,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_582.tif,0
583,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_583.tif,0
584,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_584.tif,0
585,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_585.tif,0
586,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_586.tif,0
587,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_587.tif,0
588,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_588.tif,0
589,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_589.tif,1
590,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_590.tif,0
591,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_591.tif,0
592,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_592.tif,0
593,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_593.tif,0
594,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_594.tif,1
595,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_595.tif,0
596,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_596.tif,0
597,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_597.tif,0
598,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_598.tif,0
599,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_599.tif,1
600,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_600.tif,0
601,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_601.tif,0
602,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_602.tif,0
603,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_603.tif,0
604,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_604.tif,1
605,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_605.tif,1
606,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_606.tif,0
607,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_607.tif,1
608,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_608.tif,0
609,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_609.tif,1
610,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_610.tif,1
611,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_611.tif,0
612,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_612.tif,0
613,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_613.tif,0
614,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_614.tif,0
615,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_615.tif,0
616,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_616.tif,0
617,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_617.tif,1
618,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_618.tif,0
619,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_619.tif,0
620,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_620.tif,0
621,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_621.tif,0
622,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_622.tif,0
623,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_623.tif,0
624,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_624.tif,0
625,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_625.tif,0
626,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_626.tif,0
627,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_627.tif,0
628,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_628.tif,0
629,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_629.tif,0
630,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_630.tif,0
631,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_631.tif,0
632,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_632.tif,0
633,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_633.tif,0
634,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_634.tif,1
635,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_635.tif,0
636,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_636.tif,0
637,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_637.tif,0
638,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_638.tif,0
639,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_639.tif,0
640,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_640.tif,0
641,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_641.tif,0
642,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_642.tif,0
643,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_643.tif,0
644,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_644.tif,0
645,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_645.tif,0
646,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_646.tif,1
647,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_647.tif,0
648,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_648.tif,1
649,/home/sebastien/Documents/projects/solafune-finding-mining-sites/data/train/train_649.tif,0
